hash,Nganh
4e88a5787117ecf08a5adceb52eccc46,TI33
77ee80b16738eb5cb3157a9526ed2298,TI33
6bf13bf1aa4fcadbf02883b6082ac619,TI33
2309703f826a03f921dfca32cfad5699,TI33
8415102ee2f7d707e9b70beb387f5fb6,TI33
a3f265bbf3ac49aac4eb9931fcac336e,TI33
b72b662e03ac83645da341bfc2d1a02b,TI33
edae6ab620ddd4865f289582047cc9aa,TI33
f21929578ab270c84ac468657dad04df,TI33
9e2d3b1320bc98c3e97b047f3ef74243,TI33
2842a647dfceaa9b08f8e113fa178ef8,TI33
bc2c9f644fc1ca5a2098459eb7ffd8e1,TI33
5b0d3111e11bbce182e689d8b9400580,TI33
7b0a760c53648dcee0f13dc255f09a13,TI33
de304e7a9e2848f2176ebcde88578755,TI33
d9c8ed9a3d32d1b669631ce367801066,TI33
2e20607f4463e274c2250ff7e3893a1f,TI33
f1f30d48fb2274473e7f42a33d6ae9c6,TI33
60c1d0714ba7ffc7a64de40e384a65ad,TI33
b78ee919e61336b1c4e8c7ff471a992a,TI33
a3ce179951a35ae1b7a4b70a1a6a59eb,TI33
7efc5340da082dc4ace31133afe41b4c,TI33
058d8a702f2ae306263a2beed951577c,TI33
eb39b20b652866d9e4fdfe71d6dfef90,TI33
bd94a183057b2541b1fc3fc7da4f7a12,TI33
a22499dfe22fb2b620684cfb8a24b3f0,TI33
08dab83c776eca3680f959b68a6810ce,TI33
4e242e694ca6fed34adda4d368412a86,TI33
fcf82242badc7aa20c17df681591a062,TI33
d1354d6044ae273dd2cb4db9368f2a15,TI33
11fb139d1e7e3683224f827436888dc4,TI33
5c883dec3481cc731c47f9252572e1cd,TI33
bbddbf17bc4e4eefe268b3fed52fcd5d,TI33
fa8252279bf56f3c71c473705850de6e,TI33
dc0baa5b810a284a4161e86d428fbc1c,TI33
1eec5d241a82482a260157da0208a7e9,TI33
91d1eb10a1e481aa8892331896aedd49,TI33
27df5fa517590f2ebfca34b857669db0,TI33
f86065797f24e4fa702cc6b834a30f14,TI33
18c4bbaf3873f9cd681b40ccf8b464fc,TI33
307fa970eeaad451fbcd17ddd7f7f34e,TI33
93374bc941da94c740cb1e927266ace2,TI33
c3e4c18bee7c60c4895f76b8edd79fc7,TI33
e75467872b4a4a9741a416b9d8d3646d,TI33
b7b5fdfec9d0ed27da8142779c0e46e4,TI33
230190b2d1c6150a2d9adf2d027efe58,TI33
c6e58d07110aa42eb8b2ba932c9ab26a,TI33
a7f22c6f1690cbac65f32c5418f9b2ef,TI33
6da117cd5495c400dd4963ca1878bda5,TI33
e4975445abba70faed7af17ff3128bde,TI33
edc8066ee3770da198bd25b0e2b719b3,TI33
8261e318f47cd000afc95daa61afc5ff,TI33
a2274958b4b3d1aa8cf60fa9ed2b7c4c,TI33
a7f7d39a9590c74a5a09d2ffc279fa03,TI33
81bc0c07a14a39423fa0a2c26717ffdd,TI33
56cc75eb823a2b806ddb24732a017584,TI34
ae944ba1bbf31a673d95395e7aa37746,TI34
6661021ae22b1bd98c9b9c2a01a49e09,TI34
35854df5b08acb740ff3542d1ae24665,TI34
b344c7d6162bbd7c47da5c4988ed9bfd,TI34
4b6702349d929f9f7b5072c4dc898c2d,TI34
8c4f81b86a44fdb14052671cb2552184,TI34
81a3538fecbe73b8b8b57d1892e392be,TI34
4b8592ef12c0080b15addfcb4584f358,TI34
fd0fa85881c47661343e63f8e573733a,TI34
1d5699e230196d77bc3e4b7a3286b0d5,TI34
29758c335b4ff2bc977419aff5bbfd89,TI34
1626bf5900aa376abefc1c86811671c8,TI34
ff511b5c49aa1715c1a87718aceaec3e,TI34
c4ea5fcd6a0e207df6af447f002c2fd4,TI34
2bfb9b2e0d0fc72792c29b8a121ad565,TI34
49d35fb439d83fe897e526c76dd96924,TI34
9fdaab3bcf346f9e3a3a9e5a72acfcb1,TI34
8957a491da6f4bf62048865720a141f4,TI34
3ecc5893ba2f49d55ac7a9a1c710b011,TI34
2c2993fc9eae20502ebe652f8095b06a,TI34
95a5a109bbb0f73c82080b8901d2fb71,TI34
712fd2a41ef49cafd7dc556b5f6b44f5,TI34
2baa0d72e56e930e89c909bbd2748938,TI34
a0bc92426e33fee2cb3a40eeb43ed60b,TI34
92e864911acfc87256a50e5ca6e9c362,TI34
99db2231458f47433019fc084eb3c154,TI34
01edba417acb0c29c62d76d05b219224,TI34
7f9a769197e391ac2ad400892456f589,TI34
e24386cb770117c6187c22b290d05abb,TI34
8eef32b5d7fc9ea6a48f492de12f372a,TI34
b09405daf31695234804995d948ca992,TI34
623fa5fcb542fa2a64b131c0f49eaaf8,TI34
09a352b39dfc7b53bf651298ef912d28,TI34
e0bf5ac45558d4a93d855637f9527034,TI34
5047725d5f03ce07f59c6e52df0eccf9,TI34
001d588dbe414b2861f9e09edef9af82,TI34
edc8ff38f11093720215f4437865d8e1,TI34
abb27aa11f212112035aaff5902a4798,TI34
f3c805315090ed9d38b123a7566f7355,TI34
3e2d82db05026319f186ed31e90623f0,TI34
0848b76cda61d42193eaf7e1a1432f9c,TI34
928ddb9e29672ed96b7234bbd321a619,TI34
f133e8f786a45e0043d56abed686ea0f,TI34
8279ee8d768e694862e8144134acd7f9,TI34
aae39edb8d8069f4bda3ba85949f265a,TI34
774419ee926094a2695a49e2850dabd3,TI34
45ee6994f0f41aacd4bd15d2a559d411,TI34
e6ec951cb92ffd257725c88f43150836,TI34
9d7acf4593a440b787597a9635c46d26,TI34
cfde16617983a715985f5ec1afb7cdd6,TI34
a2108d2a29e93a517925e5e5a4c23b94,TI34
5ec5fb6c3cd93ca59dcb2ef5804efbe0,TI34
0927e76a146578e0ec788452b77a09de,TI34
6505f7099cb44f49a22038db5dc5bdb8,TI34
516c979a6d0f453e14c716e5d44f0b64,TI34
80d768baae9cd18606010d659bba0b5c,TI34
3f31eca1e589c07965a4afc51cb9b030,TI34
172b266dd65864af703262e6fb4f2543,TI34
3ff35a688d53965bb078e45f00cf3039,TI34
8b36a2de979480ab1c0a358e662ad026,TI34
7fc1e62617ea773085d4937817a18574,TI34
7b13bcfb7333eee3f4ce1e3c5a9c2168,TI34
a6aba593c9ebcd200c6322fd3d8842d7,TI34
878fff5e2482e51326b79173000f148a,TI34
27a6d90cfea57ff214fc54d168bdc635,TI34
18e9c8a468b70d12ea8a914799845925,TI34
d775d9157bc0a25e2af577ff019a9a0e,TI34
0fae7c2fb421bcfc80de26bde1ea2b95,TI34
50f847b67853470fac59189d9dceb85d,TI34
5615d4a5048b360cd307baea797864cb,TI34
e101c84fc3517fdada17ee2b8730be0e,TI34
4f5c6b6092ec56c46103bf7dcf6af493,TI34
44ef844780ce909ea80ee47b601e82e0,TI34
574b79fc85dd8aa0221fa068d1edd3a8,TI34
ce6845eee31c11f68c215e51f0c6bb95,TI34
81ad02a8e194a2d3d1dd138d2b57a790,TI34
fb969bb72038a06d6194c66b720e8352,TI34
0f05af3b3956dde550b56a4345cde53b,TI34
cbc27b38ca91cff5be0c1539c8df7d04,TI34
9292be6d709d0aeac366b7df83876d46,TI34
08fd1df2ae9860d3437b6c91fe769226,TI34
a49793738be5b17dad57ea7076945f7d,TI34
296bbe629f38b37ec9f2bea6ca00b6ac,TI34
ebd7642cb8f1aa4573df56af8bca9f22,TI34
8a65ccc5ba6e6468ce1796dd8bb8ca8a,TI34
c92230928c52e366f6b19ddef9e2a97a,TI34
70c4afb0915e1fd404bb738b4db6b4ec,TI34
809804c1d69d72b4bb69cf9ede930737,TI34
cb7fb3c9e6715fb05182965e6031aae0,TI34
87500f3c0548f713c68689a7b5444729,TI34
902337d6abb2387c858e2bef48b8e456,TI34
dd57e18ce3d0970a3c11b6a6c8c017d5,TI35
08d99ddd13d74228563c0567759ed273,TI35
6b344d0abfc22d74a3de5bfd3ffc4ff6,TI35
89f88a6ef72ad0b8e2e218d643411856,TI35
42a4753c426012354a1d46774936c078,TI35
21dc37a7db75f79c3e70d413dfbe7610,TI35
3e98fbf422a3831f8c2ae6f1e64f621b,TI35
f2ea6ae7054d59ca0675241f1467e4a4,TI35
2c60dd737a103607e19f953ad8a795d1,TI35
1f951564b96b96390a217d9396eb3544,TI35
03fbf4d7c39bc7d50128a3135fb3817e,TI35
508b5ef54455acf13b521ea7e05f1198,TI35
fdf1c359b87737053dff1a405eab128f,TI35
1f7206ef2ec911b6774c143ad3c45c9f,TI35
4758b4adf0f18c017814a269b420491b,TI35
f4eade8eb5bc0183b99f748aa93ec864,TI35
59999c5b7a6f7d1cf178458e02484e86,TI35
f4bf606b38fb5f1575fc9e0e1c2c45bb,TI35
adea3a3ca3ddd2760dfe05a92c522c9e,TI35
b3adf999978845ec758b4ef256982987,TI35
b5b6feddb8220977639ffcee710ea7eb,TI35
a71177be742d2f60fa6665599d257a2d,TI35
f1d40d178c5f313e043021a1b9d08fc5,TI35
98416a3427daaf9c208258dab035155c,TI35
e1bcc512db5ddfb876c56092e5a6e13d,TI35
0b9560a7fbab1f699dd8b227f01a2b13,TI35
c471aba74999dca77bf5501ccc575ff1,TI35
d23d8546923d2101277ab9ab9df8b8e1,TI35
801f3ef368dc07a89b5acbbf6eb0efa2,TI35
33f6e0680d075b29d099b7bb11be5124,TI35
f0e86124ad0d57843a3c5de1abaaa751,TI35
cd62e24a4c76223f67a0c858e6e9bad0,TI35
d28281f3b61ba878c52424b13fc85dfc,TI35
827bbcbf1d4cd069d1860e61b8940b6c,TI35
30676dcb1848911df76ab22e4e534e82,TI35
7bd59e549bf7c3458adb1c5db7e23706,TI35
00a2c3499baf2b5b8b9dab557f1fbe0f,TI35
7a346083cd8fcae2c5c4044bfb45cb68,TI35
f48d6fdd7a9dce0e4c1849185fc1a259,TI35
643a05ec8199c58340386259258acb6d,TI35
164e4d3bb45ddb45b5db8eb63c4a35d5,TI35
b671664164247b2851401b38d42ca530,TI35
755cd8794d5afbad87eb750cdc654961,TI35
94a3f0ba24aa775e4f5bca215904a00e,TI35
e45242eb6e66c503d77f1af4b4d58771,TI35
24183d410cedd1ec7d9db24750d0498a,TI35
271ed6f63d4ba29e6f0fc3e42d3cf46f,TI35
adcdebecd6dcfcd8a76c7973e4cdbbe6,TI35
26af14c2bed4726f89ee27ff57443505,TI35
c498c2b93cbcd111be5fe6ca14fd4e81,TI35
974d85e79a2c314ccedaf41780fbf5dd,TI35
1fe4f5fa7bc0269f49fa604e67ab5dcf,TI35
a00e78dfc85091f94850dd19ddc3db51,TI35
a0a45359a666b0e52f63743f16d50ad9,TI35
f08c967f3a7b321954e48072e7aa5256,TI35
e78b997f80a8df9435e5db5c7e34a51b,TI35
717a86e1027efc9d1a8791bc3f813bc1,TI35
6d19611de603cb6b2ac6f131c17746d6,TI35
e1d18c2970e5cb0ddb215b6bb60da103,TI35
b00d99a34d38faba05d3489521b5fea0,TI35
17f2e79ca2995ef5829045b185a51295,TI35
0d394582f7e4873659ea1ab1570acbab,TI35
dc05cd8a0e73473a5e35ab561f395332,TI35
432ab546a1da69c3855e204dc322de44,TI35
c486c5c391a7d5ad6b74540f1dbc02e7,TI35
b3a52458dbcfbb618ae839f0618e8264,TI35
40365ea24c935917c830b61970fef495,TI35
9c6dcce8781d3f0f7e2839d0f0e897e1,TI35
b0c31b8e84a0edeab2611c7bed5b72ac,TI35
2b394683b218b64ef267ce6cf448e373,TI35
d18723bf0cb7a24b764e24f571adac2a,TI35
57320ab6bd9b969ab2e4c842f3fedb6d,TI35
7bdb6dcad62ad3e2d9da0a6a3c16e94a,TI35
15190422a9cfbfb593b890d64e7b3fea,TI35
e82360cb3a947f500970a7fa38f62c6b,TI35
52c857e166eed9cfe4d4abc092d9b8ce,TI35
d058bd778610322ea1ff51531520a352,TI35
9fe4b3cd733e7b347129239fa595cdb3,TI35
9fc51cbd508f6d9b823e770dda71672f,TI35
3324ecc19b6887eeab4a9b034d051cbe,TI35
da8edf0245cc6a1dd614e377eacc45c4,TI35
7778fcd4bcf63db2626e6b18937e8432,TI35
3b06073d24921d1729fe0668538e1152,TI35
72ab324e7876be4fdc71750d6f77bb09,TI35
12fb98b634658f19c21aa4065637a633,TI35
c8e8496f89b9c6819be2ca727031e9b4,TI35
76e37ecab4c235340bc8f30d0b65897c,TI35
66f3fda0229da218ff4cebd4befc45b7,TI35
fc5edad6cd7d1da87e54c3d1cfb278f5,TI35
fc9807c100fe724b876aeebdecd350e9,TI35
da2d6cfa1120adcd7a0d99223a914e33,TI35
6c3bdffadfc2c500c4d2d6c6826e948a,TI35
b57cc8e10243bf7c9c569edd3fbbddd8,TI35
61c5cb2e717ee9e33fd07d2ec61d45b1,TI35
dd0ff6940869c295c37c824470b9586d,TI35
8254b7fe7e3fff8d3bc95a9a5a0d87d9,TI35
bb282642c85ecfa3ea933d6f5022c032,TI35
54a6e5681d96fadbfd113b1765ac7f70,TI35
4d25df149a65ececb3197c43342bc05a,TI35
32649dfd3e0b007e6226100ae42c04b4,TI35
40266c80475aaffd80b29b093578c5c9,TI35
227c633a6fa44a78f8a09587f010e159,TI35
b131ec43d8b04bc1139897ead82d453c,TI35
134e73e7f1414d1c7b8e1185693d8233,TI35
59c726a0f8f20348a3844645c7fc681d,TI35
008f71483265a418e43f62d3de213cd4,TI35
feb9483e42711d5153d261071b72a8fc,TI35
46637da839d20e20931bb75e7fba2376,TI35
7e1efccc200f0d15210b6d9a40bd1687,TI35
a55499613d58ae93b502e8f79fb9e028,TI36
4dc5541d2cc7da72c4fe952a4475673f,TI36
ba8cd23a2de76e95b3c263987c2809bf,TI36
970217a9fc902007c3d0815ecd3166aa,TI36
bc09aef2e8f313889de3cdb76967b9f3,TI36
43a889cf344c323126eb1a1763c688c5,TI36
fde5d980dc7ef0fc2b97622e9f6a558c,TI36
6cf6c30016f9419034266836d71cf037,TI36
3b54df57dada1e5d6ffdc5b333da1cd6,TI36
17797dda86c1c4bd3f9f6dcb26c1b096,TI36
b3bdee5ebef3206de203bcc98f761feb,TI36
4cb7f5ffcc615a89de95ba545117e57b,TI36
5c5c8b25309a215dd15ca93826b780bb,TI36
d124e362493ba88d8ef30182c22cd2e4,TI36
7a2a6872fe156d2ee60365688a8bb5d2,TI36
25bd365468df84697e1fb8d31821603a,TI36
a7cd164c79187af5ce6eabeb793eea6f,TI36
70b02904675525d1b7ca671e4e244523,TI36
2d946db684ac92b3b11d330bfdecc7f4,TI36
9dba8968361d50fdeeff8e104c730fba,TI36
a40a271e1846ddfd1ca15f26cde6a162,TI36
42e2578e3301b8053d4eb0f7fdd25fa8,TI36
ed881636b178fb9fe4c17c191e63d69f,TI36
92ccf251d6a4d36c805452811f9939d0,TI36
4ec0d9d92dec445803dc1e91f22dd0b4,TI36
494a8d524c5b3be25f784fc52ffe31fb,TI36
8eb9d0ae06c42fb2dbc34038b436faa2,TI36
68238d1ea927ffffaa4423784f6bc729,TI36
44505a10e157110f6eb300510e55e5cb,TI36
5462c266c912c333bfdb2bb1a9446fd7,TI36
a494661361ba32235988577ff536b2aa,TI36
aab4eb3ccf0232e622340400ca9e5dee,TI36
f5a7ec99faa561a7dc8df20fb4e80c2d,TI36
6e942e93faea06d5cbd3879465f18e2f,TI36
dc65f875c1e8a03d4105303886b0c7c0,TI36
821241d297eda35a20065f0b5860fa4e,TI36
2631dee617eb4da9296d6029e6d05135,TI36
1b09e485eba9bd8fe9087a9a1cdb948a,TI36
013c4e0cbe0dfe4d406d7d54560c7c5a,TI36
ec996036b03ff534a32b010a7a73165b,TI36
4200828eb43981e30ea3e8ba4df764cb,TI36
70df5bda48f1baed884005ad94c4f296,TI36
17bd8bd23c09bd05dc4403ccad7ca1d4,TI36
33ae12a8962b49fe59a2c7a5de52c4d7,TI36
a295884ff8e27a9180470613d9c69313,TI36
011ebda52fc3b3156c394fe67ffd252e,TI36
8e28212fa8c7a3073057afe588f5d21c,TI36
a58c000e2e08b77e45361ee8cfba98ff,TI36
27e5213bc873b90acf6cec35f0e6b7b9,TI36
1eb7c40551b4cd078379f93c3ab53214,TI36
f9fd107e2edd4d571ad22f785330ba6d,TI36
8b86d9c5130ff38a3ec2399b45fa9fdd,TI36
29ab8f7d550e50694c86d99f2fa4b57a,TI36
ad5cd909d7f4296435749c2b8a08d545,TI36
429dddbbccd07b26bc0d07eb99690f4a,TI36
58406d69840a9d4eb43f0b750c41931a,TI36
dec4e7cbadc8d292cef12e379666ddca,TI36
6083d8793b2584a22b57fb7729b96af7,TI36
0dcd19c4423cb7e606989d4278b0f767,TI36
60671b86a8904bd8e42b4f53425368fd,TI36
5e11a1d3513b47e6a73334caff93db7f,TI36
87913c81e02615e192b980e1dc3b7bad,TI36
a96a4cbc20072e67eb5a3c1d46c32fdd,TI36
5f85c40371f40bc1c3a6c85b488d6838,TI36
f2102bc6e6978d522525f5ff7a8eec10,TI36
d3ca65a64cabb4a224d116082d2bae7b,TI36
2d53b6774ef18b1a080f2d3aa5f91b80,TI36
a744273d8d7ea4e9335fc9a2381db549,TI36
fa1dfeb9c14b427e36dc24a815e9cf11,TI36
1ee07b4a87af9a2d7c85bec091f8728f,TI36
1c630f79bc4cb988ea9bb7421f7db4bb,TI36
69f120c4d6b56688874771ebbb6ca561,TI36
7cb8779f7da2fdc77c04b3fe12f85c95,TI36
6c5dcb429e9d26fb6ac38670e4a3f674,TM15
de1007c57fcb371708dc59fde0a908c8,TM17
32895c8a2805178474e1abd44925a73a,TM17
11d0c551f74a65a37df9d401549b9059,TM17
4125620e86aa5532a8f5fcb8236f8f53,TM17
af306a6a9432d41eaaebdbc71b3100a3,TM17
65bea15f6be9983cc7eded52aad4f982,TM17
bc1dfe81daf6694037bd2a16ee099a86,TM17
4876d619133f8e0a66a57d25d1b13c3c,TM17
0f5a78bc29891cc1d5adc7a90891d72e,TM17
690fce53804c639cf269cee2e578400f,TM17
59067715cdac5ff0fa71ae5c4e76170c,TM17
1a86231e7179b943433dff7ced12f641,TM17
1ca4d781b3550b99fb2d059952d50aee,TM18
7c7a0acea5996f46bc994b2270497d17,TM18
34aa672580777e00db582241010377d5,TM19
7dbb151d28c6cd16308e39424ccf86ef,TM19
d82f8304d4127275e9e06ac46688d5b0,TM20
252b3255849aed5d99b8766ea9ed2cca,TM20
bb573e9399b23e37a36b3044fce8d0d9,TM21
327eed0f16d73a28a50f954fa5b3db41,TM21
989efeb4a22ffd94eccdc61b3d3cb761,TM21
c2e4301fd015a220f8240c974bc27d35,TM21
af2989fc7fa0d16f187bb4d3d99fb714,TM23
6d9200c61ced7179436187f5b1350dea,TM23
a6916dca4424fbcc1f9bd93db6f382a3,TM26
0495479853ae56371dd4fa6e5aaa9c8c,TM26
416f73019e5b82d6aa4ea786f473c09c,TM27
33cc6e2aa5ad74463b6a2ca96b3985d7,TM28
3bbc14719866c8d65faf759a40ea5a4a,TM28
3cc51787183f8d522f74a3643267ea5c,TM28
76356ef6f4eb6b45a15bc479adfa030a,TM28
28cc9e449be16abc2feba8b104369385,TM28
43818825402e5e1238728ba2099d9f60,TM28
fb85ffd5c072539847a33c93da429f59,TM28
940da412cc705270b5945127852c18d4,TM28
b5bc1cdc34b51cbbfcc0adee80ced456,TM28
aeb215c604a55a967ff5d7db40bea4f8,TM28
869d5cf3d4889c781095adc2f600b0fa,TM29
6b24665b31c315b839569ad9236d1294,TM29
b293f8237ab7070ab0c20abe48da93c1,TM29
cc8dc9fc0eaadb7776fc2cdf67c2b52d,TM29
2583d428f5f97f2e17c5aef348b79b21,TM29
a2372d820494ab0ea251d9fcb29b97f9,TM29
229ffc9f9127060021e55a91d512c35a,TM31
ffc11fee511cf83dffd0a24b49359ee5,TM31
b9c08963fb192085ee75bb0da9a3b07f,TM32
a5f45f247ea4a498913a6383ef88fdaa,TM32
eba0bd68a4f14b7e7d6c231a9f9a402b,TM32
54cc08704a561bb1a6de115101bca16a,TM32
99ef48e64a72fcf4bea942f3f6cebdb3,TM32
b59d71d20df13834d829d023e95a4349,TM32
765ab523be2ada230a64c5679da20bf8,TM33
08e1b64a941d3a4e75d0b93ad4f60b57,TM33
24799b5b8bf640813118f7fd0cb0b856,TM33
a4cad13f2435ba5fc3d1f01f7398aab4,TT32
e347eb0c8a6da7e0698c7ca3f9d87592,TT32
da61decd9f1353ed0e62837c8155fd91,TT32
29d62a3b7da0e49708fba41c2ced05e2,TT32
ac0dfbba766ed3d38c5bc7b7a9626df0,TT32
fab7d3dcde37e09b485236e28a0e5117,TT32
62a20c8a794cad4105aeeafd8714cd8a,TT32
1b755695504516fc1d7d0f3c889c824a,TT32
9155a99a81af888269a22905f0f5594d,TT32
cfdf45d8c1be77640b9e575069d6ec2d,TT32
f443516fc49615d6173d01a68eb5c3e8,TT32
48382a5560e58113c3a9216dd0123e10,TT32
294f095f3bb76a5cd939e157f4eba0de,TT32
54d474c3758ad28dd0fc51457df79a53,TT32
bafed055f50fa8008191b816d2c19411,TT32
92256de30f160007ec2fe2eb93c43e08,TT32
fd9a0cb549da42e4d55e407fd4b6c10f,TT32
db35b1002f894bad9f9fa2493aa81b2c,TT32
781c5383c6563681bfbf5e8ec12f5903,TT32
e805e4edc9907ede0f8adfcd37dab981,TT32
c44f8be9ceaddc6c972acce3ada1c657,TT32
20863fe48f81bceb6ec34f01765fbe40,TT32
ce8dc613efe85ffa55641cb64fa0a008,TT32
79b6e42a640ce2268e87147182421948,TT32
034037ba6d987c4abe58bca3e244a6a3,TT32
f36698383993ba6d632ac909236d5dca,TT32
92f58630341b43c450eee610124dcb77,TT32
7cc601ca4b42641e44c18369bbe66dae,TT32
1e28b8924dbeaffde766e28980ae90a3,TT32
587271adec8bddac563acb06b7563b6e,TT32
065608ae1f97336402637bf510def561,TT32
00e1e302c25b59c8a115317144179f5f,TT32
322c08cdeca10c08698a0b1ccddf4d44,TT32
c710cd71ca40a8c6b6bbff8c1f9db139,TT32
e47fe5c98415e9df31fa2ffe9d0fee75,TT32
838d794ee100483ab86c340e6efff9e3,TT32
595767f68b0f4d3b2cb0bff2d307ae51,TT32
e0c7e5f213cf6147ab04d14365821389,TT32
8b97d8f544231f8c504b8aeb6b1a40f3,TT32
c70e576f6fc293dd0a4f06a6b9f21805,TT32
5358df89029a3e6cec4b4c61b2987e7f,TT32
4c945410999b5ed9e7558ac32108c200,TT32
605e8ee6d69cd1183017881ecbf2514f,TT32
84a4af9a6f69e0de288659376af08efe,TT32
a6124bb49c6afa1e5f1cf53d3359194d,TT32
ed20874cc46d203e9fd46fb305aad0eb,TT32
4ce63881ac9f0ff57a46021bff0d566d,TT32
0b1a21463bd9afbc8d4777e5642f9337,TT32
b1d65f0af3c5cddc874c37cb31548677,TT32
af493de05be1bfe4b18d89fc47f5cfb7,TT32
dd0aa752e8db02a0a5209208494d447e,TT32
e39483dd84e84f2cca6ebc4c07505b12,TT32
4852076233063a5e7dec215570a50a4b,TT32
b6f83633582e60f76ab0ae4c5d3eae83,TT32
8a78a6e3342f16d2df56b41d41997866,TT32
5cfee1d1e110a55f41e3f4add8349cf4,TT32
ea219d25f105783ca933cd16654c2595,TT32
9caaaf493f399bae725104eadf7e19ae,TT32
ed16c7eb610b828fc45011a36fc326c9,TT32
15cd54bdf22445a29100b59b01046425,TT32
ef64122f0547be30cbbe752b41a30d73,TT32
2a2b67f67451e259f87a391db10200eb,TT32
ad6931cd4dbb70692a9a7a4124156cce,TT32
cac436015198cd5bd60144bf04646e1d,TT32
38f0411ba6ebbc43acc7fe370b83afcb,TT32
2c17ef8a6ada276b3adcbd235a3ee453,TT32
aca668a18cac24710f7aa3c258b4e8e9,TT32
0f4c12d25f9eb5bcb23cb4d1b878c4d7,TT32
a7dfc5dc256607c33fd335cea79b8910,TT32
f12b4ecbc63857b90e366000385e5f8a,TT32
37542e8481cd4f828ca5e8db0c0d7023,TT32
081e8bc89c73ad1c4b4b66c8cf41fb62,TT32
4957278297addd8d040c781fb88ee16a,TT32
63369c710b490e7d8e1512db1b6399f9,TT32
97eb7c34fcb54ee112572a7a6b8dee62,TT32
59008d821901afafdfdca32d063d96c6,TT32
c7633db0c08d2f29a7181f46456cd0d9,TT32
54b84f5a2a8cc57e521c62b68f6b2e1d,TT32
cd1e3886d0ab5416c27dcf0d1d3516ba,TT32
09df5fe5aac6fdd2ebafc49cdabf47b1,TT32
e5d085e7bf304e589b3f44b337084357,TT32
ad8afa102c6661406c881b85d28ea2ea,TT32
3d4f04edb55d4c46919a63f69b1c3d16,TT32
b4fab16cbd75bdfba451823846c6c062,TT32
c5b5b74fa581a944b714bbc8ffe4c991,TT32
b1a8b13e36674ebfcfcc5acf9fc8a7d0,TT32
1e5bf65e101b03cafb83a6b77ffaf0d4,TT32
b896c72891254ba4504bedef39c83916,TT32
b074bf379a5ee53e919eba066079df72,TT32
353640497588d5542966d58957962a98,TT32
37a3d3715272996b45a2b6a7e71e9dc8,TT32
ffa7e8a52d0f41965e8802a8f7720e42,TT32
4bdfaba2ebc647be3cb652d1b539ce00,TT32
e25245f71b72d4dcc1c7beb58fb1b12a,TT32
a3c6a8a708b3d792b5d44feab6a03e9a,TT32
2a46cfc2bb865a71aef8b22636afb01d,TT32
02ce5b84eefd47dea00ef066bec10fd5,TT32
2ff0dc8f45dac396ee7443aa56307b99,TT32
86345ab0c5a47d1a1d0c6b54a1a8f862,TT32
0c6ded2bb6f14ee1655fa7f7fec59e74,TT32
82b4f1148015db774f555d61e1ca7a21,TT32
47bccf94c5ea9f233d95c1508d2e3bfa,TT32
2ee21ab7578b10a81b7c6fca9977bbb0,TT32
d6ab2a457f38588896d3a9ef151705b6,TT32
6893758cc89f72eec2f620004a136032,TT32
53c7f3c8cf3a253e00cb628c629edabc,TT32
64ae7362aee9adf5575295a8d085377f,TT32
90f4bd3cb3dd648e12bb8cef9db2ea5e,TT32
8b0f61dde81f87666d5014fbc6c2d563,TT32
4c3518d9268ba72adadaf2f30f68aeae,TT32
35cb38bffdbd31d63ce2042030860df4,TT32
b7fb98975d454f65833bbc1af8529924,TT32
9e7e8321b5576cc9b7c1f05f7066f32e,TT32
903e0f3817dda240b8407f73dfddbd82,TT32
d9dfa95e169e7124c5e0ec4074602ffe,TT32
aba00f88938f74f20728c07a15287f2f,TT32
d2b871aef40596bb7236152583a6d42f,TT32
4ea4d6fb52f7ee333c3b746d31f3d763,TT32
0905edd6e4fded7b3b4fdb3f735bc125,TT32
9b9e2b7addbe4e617c64e02d0c354d90,TT32
6602b3b70aa1a06ec9813537b9d933b9,TT32
dab020079e458a45c579eae7ca8f7ac0,TT32
50006bee61d96fcf61f8bac254c59a5b,TT32
55c837f1fca884272a6c4671ee88a6a8,TT32
2a6c3aea51a33f4d70ab5477f60cd41d,TT32
e6d53eaf55657f7d9963b6d086ba80fe,TT32
c9b75986ac203c48ae6ef2351dad0f23,TT32
5d32502952e8cd2907388f03c254ec61,TT32
160f299e02379ee3767e24415b6169ee,TT32
1314e7b10d5696e4c560a58f812bc06c,TT32
84ebd91359e67013aae6652a69addf1f,TT32
160efeae2705d530e9c43909453875f5,TT32
e7dcdf903dda1b7152edbf8724e10c1d,TT32
8ff5e693eedbfce7d969679f1c20fd6a,TT32
6068b386646b639c42d70dc470b2dc3c,TT32
8f7c2ed9ea14ec301f7b0b2d2d4175b3,TT32
8d295854de250a594465d9bfd4e36093,TT32
8f7462573fd3271b11f0b330ccbbf1d1,TT32
5a6c9d393aa09c4d6e2452ec5ddba6c4,TT32
4f582fd3b06964f7c910f84ba76bed81,TT32
59496b7005fc241c6e057cf396d3071b,TT32
9521d44b7b6131707763a29d8806638f,TT32
f7ddf1b57dd18490c40b5c1213eef342,TT32
6c3e4736c8ab64280e6634d42145ce20,TT32
77372a530d4a71a3e25dce58c4b20778,TT32
aac4e01cda0f3a72aefdd476c5693b32,TT32
4d94fff718f29840f15e0d1313bbe5a5,TT32
7cee84d79d493f370aeff5dff15f3c18,TT32
